2000,"G",1,280,1,"REP",300,2,"DEM",145,3,"CST",0,4,"LIB",2,5,"OTH",54,6,"",0,19,33,91,"4","HIGHLAND","","","","",0,85,"001","0280",0,0,0,0
2000,"G",1,290,1,"REP",536,2,"DEM",241,3,"CST",1,4,"LIB",4,5,"OTH",71,6,"",0,19,33,193,"4","HUNTINGTON","X","01","","",0,90,"001","0290",0,0,0,0
2000,"G",1,300,1,"REP",212,2,"DEM",90,3,"CST",0,4,"LIB",2,5,"OTH",21,6,"",0,19,33,193,"4","HUNTINGTON","X","02","","",0,90,"001","0300",0,0,0,0
2000,"G",1,310,1,"REP",942,2,"DEM",362,3,"CST",3,4,"LIB",2,5,"OTH",145,6,"",0,19,33,193,"4","LATIMORE","","","","",0,95,"001","0310",0,0,0,0
2000,"G",1,320,1,"REP",430,2,"DEM",186,3,"CST",0,4,"LIB",2,5,"OTH",87,6,"",0,19,33,91,"4","LIBERTY","","","","",0,100,"001","0320",0,0,0,0
2000,"G",1,330,1,"REP",718,2,"DEM",451,3,"CST",4,4,"LIB",8,5,"OTH",141,6,"",0,19,33,91,"6","LITTLESTOWN","W","01","","",0,105,"001","0330",0,0,0,0
2000,"G",1,340,1,"REP",411,2,"DEM",270,3,"CST",0,4,"LIB",8,5,"OTH",89,6,"",0,19,33,91,"6","LITTLESTOWN","W","02","","",0,105,"001","0340",0,0,0,0
2000,"G",1,350,1,"REP",338,2,"DEM",366,3,"CST",1,4,"LIB",4,5,"OTH",70,6,"",0,19,33,91,"6","MC SHERRYSTOWN","X","01","","",0,110,"001","0350",0,0,0,0
2000,"G",1,360,1,"REP",263,2,"DEM",308,3,"CST",4,4,"LIB",5,5,"OTH",66,6,"",0,19,33,91,"6","MC SHERRYSTOWN","X","02","","",0,110,"001","0360",0,0,0,0
2000,"G",1,370,1,"REP",997,2,"DEM",377,3,"CST",4,4,"LIB",10,5,"OTH",176,6,"",0,19,33,193,"4","MENALLEN","","","","",0,115,"001","0370",0,0,0,0
2000,"G",1,380,1,"REP",668,2,"DEM",327,3,"CST",1,4,"LIB",5,5,"OTH",124,6,"",0,19,33,91,"4","MT. JOY","X","01","","",0,120,"001","0380",0,0,0,0
2000,"G",1,390,1,"REP",511,2,"DEM",267,3,"CST",1,4,"LIB",5,5,"OTH",88,6,"",0,19,33,91,"4","MT. JOY","X","02","","",0,120,"001","0385",0,0,0,0
2000,"G",1,400,1,"REP",609,2,"DEM",463,3,"CST",1,4,"LIB",6,5,"OTH",147,6,"",0,19,33,91,"4","MT. PLEASANT","X","01","","",0,125,"001","0390",0,0,0,0
2000,"G",1,410,1,"REP",478,2,"DEM",295,3,"CST",3,4,"LIB",4,5,"OTH",95,6,"",0,19,33,91,"4","MT. PLEASANT","X","02","","",0,125,"001","0400",0,0,0,0
